Comments,Label
"ادمین قند    
ایی گپهایی که میگی از سابق است.
حالی عشق وجود نداره.
عشق ب و رز فقط نفرت میبینی.
خوبی کو بدی میبینی.
لعنت به دلی که بی اجازه عاشق میشه 
لعنت...   ",0
"او روز  یک   موتر تحفه گرفتم برش  امی که دید مورد      ای گپ ها را نزن که همه گی قاتل میشه  میفامی که دخترا نادیده هستن   

#نصیحت_بود_خو ",0
"چه مزخرف 

زمینه سازی برای فساد اخلاقی

از همی مزخرفات آغاز میشه",0
ای گپ ها تنها ده سریال ها خوبش  معلوم میشه  ,0
ولاگی ما بچه ای کدام تجار باشیم از بیکاری ولاگی پیسه ای مسکین کال باشه تو چکر و تحفه و سالگره میگی ..  ,0
یکی نیست که امو سالگره به یاد داشته باشه تحفه خو بیخی د جایش   ,0
ایقه لودگی ,0
خو خی گناه ره سور کنن دگه عه ,0
کشکو بچی کافر,0
ههههه معلوم میشه زیاد سریال میبنی,0
چقه لوده,0
" 
بلیییس برت شااید پیدا شوه یکی  

مه مه اقه حوصلی میداشتم ده مکتب اول نمره میشدم ",0
چرا مردمه بی راه میکنی او ,0
چی خیال پلو های   ,0
باو ای چی رشخندیس,0
از همو پست های بان که یکمی بخندیم ما ره چی به عشق و عاشقی ده هر جا همی گپای عشق و عاشقیست,0
Mashal Ayubi جانم جانم قلب بدخوی,0
"او حیف نان توره چی به عاشقی ... 
تو فقط به مسخره گیت ادامه بتی ...",0
چنین گپ ها ره خوش ندارم   ,0
"بد کردی همرای گپت
از گناه که دستت به دست نامحرم بخوره خبر داری",0
برگرفته از کتاب خر ها پرواز میکند گاو ها باور ,0
"حد اقل یکبار خوار خانده های شیطانش اجازه بته یک دو کلمه کدش گپ بزنم 
دگایش باز مه خودم بر تان یاد میتم ",0
دشمنانی هستن در چهره دوستی که دوری و نزدیکی ندارد,0
یک نگاهش  دیدنش  خودش اعلان جنگ کردن و دشمنی کردن است,0
"مثل کہ سواری از تکسی پاھین شد تکسی ران دو ودشنام داد تکسی ران پرسید چرا دو میزنی 
سواری 
می فھمم حال کہ دور شوم دردلت مرا دو میزنی من ھم پیش از پیش دس خودرا میزنم   پ",0
مضر هستن,0
دشمن دوست نمیشه...,0
رشیدی نام پج ره بیبی پست بیبی ,0
خر ته کجا بسته کنم خی,0
ای عطر ره خودت تولید میکنی بخالیم وقتی که لوبیا میخوری انی,0
نیاز به ذکر نیست   ,0
"باید مالیه بتن باید عریضه کنی گپ مفت خوو نیست 
پ ن: گشنه بانش حالی لوگو حیف نان خو در عکس است ",0
حیف نان ,0
"ذکر هم نکنن از همو بگروند پست ها همه می فامن  
مشکل اینجه هست که مردم افغانستان از نو کده پشت مستعمل میگردن   فکرت شد",0
"شمـــا هم چــقه خوده ایلا دادین 

بس نیست به نظــــرتان ",0
اقه چوس گری هم نکو پست هایت مم د گروپ ها پست می کنم ایقه گشنه نباش تا حالی به لگولیت دست نزدیم گول.ی میفهم که از تو گاپی گرفتیم کشنه   ,0
خو تو همچنان کاپی میکنی  حیف نان صفحه ایرانی د تیلیگرام اس,0
شما هم بیخی رسوا کدین تمام صفحه ها یک گپ محکم گرفتین بس است دگه,0
"شمـــا هم چــقه خوده ایلا دادین 

بس نیست به نظــــرتان ",0
باز لوده ها نمیکنند واترمارک حیف نان را پاک کنند هموتو لقمه تیار کاپی میکنند ,0
"ضرور نبود پوست کنی..
اقه گپ مهم هم نبود. ",0
حیف امو نان که میخورن,0
"خوبس کدام چیزی صحیح کشف نکردی 
ولاگه کسی را خواندن میماندی  ",0
خوب شما هم کاپی میکنید چی میکنید خی   ,0
حیف نان ,0
حيف نان كه اونا ميخورن    ,0
"خودت هم میکدی لالا فکاهی که خودم جور میکدم از شف شف میگرفتی  

MARSHAL  

شاید نام برت آشنا باشه",0
حیف نان برشان,0
حیف نانی که میخورن ,0
چقه بخیل استی,0
يك خيله تو استي يك چند دانه خيله ديگه اونها,0
یک دو روز میشه وضعه و نصیحت شروع کدی رشیدی صاحب   به فکرم نتایج معایناتت سرطان تشخیص شده چی بلا  ,0
مخالفت اگر با احترام همراه باشد طرف متوجه مخالفت نمیشه فکر میکند خودش فاتح میدان است حتمی باید برش زشت بگی بعدش متوجه میشه,0
"کم کم ذهن تو هم خراب میشه  
به جای ای گپ ها کمی ماره بخندان  ",0
بی زحمت همو نام صفحه را هم تغییر بدهید    ,0
وقتی ده هی صفحه کدام نصیحت یا کدام متن آموزنده ره میخوانم فکر میکنم اخرش حتمن رشخندی است ,0
Âlį Râhįmįیاد بگر که چه قسم با من رویه کنی,0
اي كجايش خنده داشت نام گروپ ببين متن ته ببين  ,0
رشیدی توهم ناله کردن یاد گرفتی   ,0
همیشه گفته برو نمیخایمت  ,0
"نه خوب خالی کو عصابته سرش   

Na Fas
انی ",0
"مه سرش چیغ نزدم نگفتم برو 
اما رفت   ",0
همیشه گفته برو نمیخایمت  ,0
بروبینم بابا گپای مفت زدی,0
بره وی  ,0
شایدهم نشد ,0
و او بد کنه که بره...,0
تو هم عاشق برامدی کشاد,0
بنال  ,0
وی از حیف نان ایقدر نصیحت     ,0
اشخاص کم است حص مصولیت پذیری داشته باشن ,0
بشنو او مردای ناقص العقل,0
یک حقیقت تلخ است . متاسفانه,0
تیم حیف نان د ایروزا مصروف خوردن گوشت کوچه و شور نخود و نذزی اس وقت پیدا نمیتانه که پست بانه,0
زدیم ای دوست داشتن ره ۲,0
زدیم ای دوست داشتن ره ۱,0
زدیم ای دوست داشتن ره ۱,0
ولا مهم نیست دوست داشته باشی,0
88 fesad,0
مچم کم است  ,0
بد شانسی دگه ,0
ماره تیر از قواره نسقت,0
16% ههههه برق نیست,0
علی لالایم لخشید خخخخ,0
وله مه هم لخشیدیم ده بازار بین همه مردم هیچوقت نمیبخشم کسی ره پوست کلیه ره انداخته بود,0
واقعا نمیفهمم چرا مردم خاطرات شرم آورشان را درباره لخشیدن از سر پوست کیله را کامنت میکنند ,0
من لخشیده ام خیلی نفر هم زیاد بود ,0
مه هم لخشیدم بسیارخطرناک است,0
من خودم لخشیدم,0
افتاده افتاده,0
"وقتی در کابل بودم 
یکروز در لیسه مریم همراه یک دوستم بودم یک نفر در مقابل ما لخشید و دوستم خندید وقتی میخندید خود دوستم هم در جوچه لخشید  ",0
خودم لخشیدیم و دگه نفره هم دیدم که لخشیده,0
تا حال ده سرش برابر نشدی اگر نی میلخشیدی  ,0
اینه مه لخشیدم  ,0
اما مه لخشیدیم,0
اینه مه لخشیدم  ,0
مه لخشیدیم  ,0
من لخشیده ام خیلی نفر هم زیاد بود ,0
مه هم لخشیدم بسیارخطرناک است,0
اما مه لخشیدیم,0
من خودم لخشیدم,0
ها بخدا مام ندیدیم,0
از خاطر که خیله میشی,0
کدام روز که پایت سرش برابرشدبازمیفامی که چرامیگه د را نندازین,0
مه لخشیدیم وله,0
مروه ماندگار بچیم میبخشی دیگه,0
Abdul Rahim Mohammadi خدا بیامرزد هیچ کسی نفهمید که چه میگوید,0
همی کم بخت حیف نان همیشه آنلاین بود,0
"پیشی مه هیچ کس فقیر نیس همه یکسان اس .
ای پوست ات جالب نیس ..  ",0
خالق یوسفی غریب خاک ده رویت  شوه,0
ای پوستت خوشم نامد ادمین عزیز,0
توبه خدایا دیگه چه ببینی چه بشنوی,0
استغفرالله هههههههه   ,0
بیا که او د م ته قطع کنم ,0
دیوانه,0
لوده  ,0
صد سال زنده خو باشي مگر ناگفته نبايد گذشت كه نام خدا بسيار لوده استي   ,0
شفا عاجل  ,0
لوده,0
لوده,0
مه معنیش نفامیدم    ,0
لوده خودت,0
لوده کلان خودت استی که ای متن ره پست کدی  ,0
بیا که او د م ته قطع کنم ,0
لوده,0
خاک تو سرت,0
شفا عاجل  ,0
دیوانه,0
ای خاک ده فرقت   ,0
لوده,0
هههههههههه دیوانه,0
خر ,0
لوده  ,0
اینه لاف  ,0
ای نواسه نمروت,0
لوده بسته تخمت ناشي,0
اجی مجی لا ترجی آدمین ببر پیش  ملا مسجد که قف پای ورداریش     ,0
"چند پست اخرت همه کاپی است  
من قبلا این جوک ها را در کانال تلگرام خوانده ام.",0
ههههههه هی کشاد,0
لوده ره      ,0
لوده خودت لوده پدرت لوده قومت کد ای قسم پوستت,0
خودت لوده استی      ,0
ندارم اگه داشته باشم هم بنام غم جان ثبت میکنم ,0
"مخاطب گرچی ندارم اما این ها را دارم 
حاجی لالایم 
عمر مه 
مارشال مه 
و دیگه ها  ",0
هیچ مخاطب خاص ندارم که ثبت کنم  ,0
مخاطب  خاص ندارم اما بهترین دوستمه به این استیکر ثبت کردیم   ,0
"غفور کارت فروش 
جمعه خان مستری",0
پدر لعنت: کسی که نامم را در خاک زد با آبرو و عزتم بازی کرد با احساسات من بازی کرد با لیاقتم با استعدادم با اصل و نسبم وبا... بازی کرد  خدا زندگیش را تباه و تباهتر سازد از شوهر و خانواده اش خیر نبیند.    ,0
کو مخاطب خاص نداریم,0
"مخاطب خاص 
پدر جان  ایتو یک مخاطب خاص است که وقتی پیش اندیوالا باشم زنگ میزنه بیابم میکنه ",0
مخاطب خاص ندارم  هر نمبر بنام خودش اس ,0
مخاطب خاص خو دور هست امو مخاطب عادی هم ندارم   ,0
ﻣﺨﺎﻃﺐ ﺧﺎﺻﻲ ﻧﺪاﺭﻡ. ﻓﻘﻄ ﻳﻚ ﭼﻨﺪ ﺷﻤﺎﺭﻩ اﺯﻓﺎﻣﻴﻞ و ﺩﻭﺳﺘﺎﻧﻢ اﺳﺖ ﺑﺲ ﺧﻼﺹ,0
